Date,BTC-USD.CC,ETH-USD.CC,MATIC-USD.CC,USDC-USD.CC,USDT-USD.CC
2020-05-02,9040.22748367,215.85825902,0.01672265,1.0074387,1.0034780502319
2020-05-03,8927.58887813,210.62490364,0.01673262,1.0019848,1.0035079717636
2020-05-04,8910.39250861,207.18605504,0.01706182,0.99693544,1.0061089992523
2020-05-05,8924.15289137,203.6311386,0.01713101,0.99577864,1.0008560419083
2020-05-06,9222.9443333,202.34814809,0.01735622,1.00429716,1.0179309844971
2020-05-07,9952.81626146,212.04106628,0.01771071,1.00119218,1.0028949975967
2020-05-08,9846.46576386,212.19656694,0.01759373,1.00213303,1.0037640333176
2020-05-09,9590.92321622,211.05034924,0.0175721,1.01072311,1.0048179626465
2020-05-10,8762.78233268,188.48098723,0.01553775,1.0134386,1.0010550022125
2020-05-11,8618.47994236,186.37335856,0.01518057,1.00083506,0.99836397171021
2020-05-12,8818.7222054,190.07193418,0.01673522,1.01157977,1.0007350444794
2020-05-13,9304.46034364,199.1682966,0.01898654,1.00113984,1.0002319812775
2020-05-14,9722.30860573,202.07751003,0.01965417,1.00825755,0.99886000156403
2020-05-15,9310.10948272,195.18014368,0.01868133,1.00121047,1.0039720535278
2020-05-16,9397.15297077,201.0336196,0.0200946,1.00733988,1.0001939535141
2020-05-17,9679.9269566,207.14570228,0.01964473,1.00256619,1.001590013504
2020-05-18,9744.90778298,214.36632017,0.02030193,1.00140844,1.0013509988785
2020-05-19,9772.26267056,214.46090898,0.02225316,1.01636603,0.99601900577545
2020-05-20,9531.30833308,210.24109008,0.02091429,1.00840692,0.99894797801971
2020-05-21,9077.27717776,199.61976242,0.01947892,1.00287895,1.0020010471344
2020-05-22,9184.60445982,207.07730951,0.02039929,1.00813448,1.00228703022
2020-05-23,9196.66531755,207.35123105,0.02055748,1.00966549,1.0055379867554
2020-05-24,8785.33462448,202.11608285,0.01959425,1.017325,1.00108897686
2020-05-25,8916.97857163,204.98145698,0.02081181,1.0006214,1.0031989812851
2020-05-26,8844.50905363,202.33013436,0.0257303,1.00103804,0.99800801277161
2020-05-27,9187.58867295,208.46256763,0.02437887,1.00370963,1.0045540332794
2020-05-28,9560.2300302,220.07362035,0.02534796,1.00456345,1.0011529922485
2020-05-29,9445.01232568,220.18712769,0.02592967,1.00384738,1.0033550262451
2020-05-30,9682.98231951,241.94141725,0.02391109,1.00170974,1.000403046608
2020-05-31,9459.35808483,230.31118137,0.0215445,1.00278629,0.99803298711777
2020-06-01,10203.65638744,248.03248161,0.02230239,1.00557984,1.0011210441589
2020-06-02,9539.60171514,236.9656121,0.02089633,0.99999083,0.99752402305603
2020-06-03,9676.76265078,243.95109168,0.02144148,1.00279291,1.0000059604645
2020-06-04,9804.79951205,243.95270578,0.02171807,1.0003765,1.0025089979172
2020-06-05,9646.7726782,240.59152679,0.02126944,1.00027174,1.003026008606
2020-06-06,9695.22326371,242.3813395,0.0208612,1.00160877,0.999302983284
2020-06-07,9746.10659914,244.21160714,0.02002698,1.00019863,1.0030139684677
2020-06-08,9795.48446658,246.75579662,0.02051286,1.00165403,1.0021369457245
2020-06-09,9779.96401037,244.22793303,0.02036925,1.00100539,1.0034689903259
2020-06-10,9894.12439105,247.72609194,0.02087568,1.00077813,1.0014359951019
2020-06-11,9314.1525979,231.90989682,0.0198808,1.00158155,1.0006010532379
2020-06-12,9478.04095184,237.47319063,0.02044081,1.00182697,1.0031150579453
2020-06-13,9491.10915074,238.56054477,0.02040334,1.00236778,1.0020780563354
2020-06-14,9362.81507644,232.80824194,0.0203994,1.00156153,1.0054470300674
2020-06-15,9433.0353026,231.15906016,0.02033397,1.0010853,1.0021779537201
2020-06-16,9529.07180468,235.14496646,0.02066096,1.00138517,1.0003329515457
2020-06-17,9472.96144984,234.29577504,0.02055381,1.00208299,1.0003720521927
2020-06-18,9415.4156213,231.91896533,0.02029878,1.00284775,1.0020179748535
2020-06-19,9301.44153485,229.17449446,0.01999811,1.00377198,0.99382901191711
2020-06-20,9390.38110396,229.71682404,0.02207181,1.00355498,0.99888402223587
2020-06-21,9315.43217323,229.39967968,0.02154838,1.00436293,1.0013630390167
2020-06-22,9692.88901935,242.92841447,0.02235407,1.000874,0.99792498350143
2020-06-23,9638.91089921,243.2868387,0.02249534,1.00169575,1.0030380487442
2020-06-24,9311.09259366,234.72878014,0.02184454,1.00125651,1.000303030014
2020-06-25,9284.04386438,233.34467574,0.02178078,1.00298839,1.0001020431519
2020-06-26,9188.80390512,230.23715286,0.02104879,1.00312268,0.99895602464676
2020-06-27,9049.20790231,221.91774758,0.02014882,1.00509003,1.0040309429169
2020-06-28,9170.21550253,226.29182626,0.02012987,1.00559256,1.0025149583817
2020-06-29,9216.60336972,228.97548486,0.0199535,1.00346905,1.001984000206
2020-06-30,9192.25885868,227.36889693,0.01946911,1.00527625,0.99990397691727
2020-07-01,9276.0741997,231.68181138,0.0189881,1.00586342,1.0015610456467
2020-07-02,9134.79950867,227.56478486,0.01897069,1.00330298,1.0157179832458
2020-07-03,9115.98992188,226.39172983,0.01925026,1.00461682,0.99952101707458
2020-07-04,9179.40131205,230.17501149,0.01942306,1.00453522,1.0010780096054
2020-07-05,9121.25215244,228.98557853,0.01958224,1.00393045,0.99889898300171
2020-07-06,9376.12877678,241.90359598,0.0194969,1.00298115,1.0002360343933
2020-07-07,9285.69975103,239.69503406,0.02007694,1.0034509,0.99920701980591
2020-07-08,9466.98571324,247.62163885,0.02110159,1.00315337,0.99985998868942
2020-07-09,9272.77794986,242.88397873,0.0203251,1.0037551,1.003075003624
2020-07-10,9320.72679393,241.88731107,0.02077766,1.00431395,0.99998599290848
2020-07-11,9278.32191356,240.22667388,0.02111192,1.00391958,1.0010520219803
2020-07-12,9331.80161019,243.05266012,0.02113238,1.00387613,0.99863398075104
2020-07-13,9284.82106224,240.9433796,0.02254447,1.00384355,0.99955201148987
2020-07-14,9289.95287178,241.52134879,0.02230152,1.00360631,0.99904602766037
2020-07-15,9238.37120811,239.76277204,0.02258316,1.00406115,0.99944400787354
2020-07-16,9174.5477837,234.76335655,0.02121298,1.00411463,0.99997997283936
2020-07-17,9197.32772299,233.92835595,0.02158019,1.00406691,0.99961602687836
2020-07-18,9176.82689092,236.37819703,0.02117635,0.99965563,0.99879497289658
2020-07-19,9198.46154655,238.9801036,0.02158383,0.99841995,0.99835199117661
2020-07-20,9158.72366554,235.9767945,0.02134347,0.99885527,1.0006020069122
2020-07-21,9381.52702617,245.16026765,0.02126893,0.99903905,0.99889397621155
2020-07-22,9514.59490277,261.1452428,0.02151816,0.99798268,1.0008770227432
2020-07-23,9581.93950295,273.85390979,0.02145789,0.99725742,0.99818599224091
2020-07-24,9538.30306296,279.01859433,0.02059807,0.99823432,0.99899297952652
2020-07-25,9673.27387646,303.22146168,0.02088096,0.99698951,0.99806201457977
2020-07-26,9909.76684857,309.89443768,0.02105182,0.99787374,0.99887102842331
2020-07-27,10999.35624317,321.67641611,0.01987623,0.99892426,1.0010969638824
2020-07-28,10909.54704271,316.65627633,0.02055604,0.99818138,1.0008540153503
2020-07-29,11097.28397685,317.73295744,0.02019994,0.99934629,1.0025399923325
2020-07-30,11110.4501863,334.37039148,0.02051617,0.99881926,1.0018630027771
2020-07-31,11332.06573958,345.7481809,0.02029749,0.99948731,1.0001410245895
2020-08-01,11783.01154133,385.74864287,0.02064718,0.99653165,0.99701297283173
2020-08-02,11059.66092416,369.44678082,0.01979983,0.99771904,0.99785101413727
2020-08-03,11255.90322547,386.42706953,0.020317,1.00044346,1.0014139413834
2020-08-04,11209.45024231,389.57045345,0.02070203,1.00040732,1.0003989934921
2020-08-05,11752.12825708,401.06256814,0.02175161,1.00095678,1.0030889511108
2020-08-06,11805.76928137,395.58990344,0.02184834,1.0008505,1.0001749992371
2020-08-07,11592.11067976,379.68363124,0.02127051,1.0002548,1.0028460025787
2020-08-08,11742.23061114,392.42643689,0.02281907,1.00057205,1.0001640319824
2020-08-09,11653.66094191,389.86741481,0.02247129,1.00108622,1.0031700134277
2020-08-10,11882.09146884,396.04860044,0.02435769,1.00076607,1.0010590553284
2020-08-11,11403.06182156,379.14207795,0.02294899,0.9999876,1.0036909580231
2020-08-12,11592.04384501,387.61248145,0.02499542,0.99925596,1.0137909650803
2020-08-13,11768.3989691,424.44566815,0.02727295,0.99875732,1.0202100276947
2020-08-14,11774.49584569,437.33198763,0.02808455,1.00021146,1.0010240077972
2020-08-15,11879.78880943,433.25333315,0.03004935,1.00064041,1.0010319948196
2020-08-16,11906.23659283,433.95858088,0.02991156,1.00048725,1.0018810033798
2020-08-17,12268.94533685,430.57831172,0.02959417,0.99759955,1.0001109838486
2020-08-18,11981.82836274,423.57843636,0.02701201,1.00102243,1.0027199983597
2020-08-19,11755.63183709,406.65144002,0.0253528,1.00182925,1.0024080276489
2020-08-20,11885.31043549,416.75804102,0.0266528,1.00061247,1.0004090070724
2020-08-21,11558.21112746,388.10190983,0.02547444,1.00152539,1.0045490264893
2020-08-22,11682.48222583,396.62515098,0.02613782,1.00101526,1.0009560585022
2020-08-23,11671.52076651,392.20747559,0.02504195,1.00081724,1.0023449659348
2020-08-24,11783.25943148,407.87323375,0.02720712,1.00028534,1.0019760131836
2020-08-25,11375.87776641,384.26972683,0.02566491,1.00069568,1.0023649930954
2020-08-26,11491.03298226,387.01230397,0.02696248,1.00143558,1.0018529891968
2020-08-27,11325.37640911,382.51757092,0.02618978,1.00132214,1.0022059679031
2020-08-28,11542.99566722,395.77272397,0.02678194,1.00115364,1.0020359754562
2020-08-29,11509.13460739,401.02936099,0.02730024,1.00164783,1.0028239488602
2020-08-30,11704.9639795,427.16933976,0.02722439,1.00056461,1.0011730194092
2020-08-31,11669.62683858,434.56116516,0.02730749,1.0007698,1.0031909942627
2020-09-01,11945.30333918,476.17983239,0.02537662,1.00082835,1.0039570331573
2020-09-02,11420.33231255,440.75485656,0.0233612,0.99940603,1.001827955246
2020-09-03,10244.97863689,386.03898021,0.01955518,1.0017587,1.0054949522018
2020-09-04,10505.52372409,388.33695592,0.01939859,1.00193974,1.0036859512329
2020-09-05,10158.80158613,332.42490566,0.01799455,1.00331966,1.0001510381699
2020-09-06,10277.32933305,354.31323511,0.01835069,1.00147653,1.0028380155563
2020-09-07,10368.38550994,351.78429013,0.01889143,0.98975526,1.0005370378494
2020-09-08,10131.25617651,337.75454531,0.01820223,1.00231561,1.0010249614716
2020-09-09,10234.32991722,351.47625294,0.02011641,1.00279789,1.0021020174026
2020-09-10,10343.67058146,367.35795005,0.02040504,1.00532401,1.0014569759369
2020-09-11,10397.50011382,374.19695726,0.02125879,1.00232826,1.0015170574188
2020-09-12,10446.6411502,387.44072397,0.02096051,1.005298,1.0013070106506
2020-09-13,10329.12697716,365.79699047,0.01979269,1.00138204,0.99921298027039
2020-09-14,10673.02657537,376.69161131,0.020145,1.0024966,1.0012890100479
2020-09-15,10788.59330695,364.64981664,0.02046293,1.00184166,1.0024869441986
2020-09-16,10974.46103133,365.69839969,0.01988643,1.00161835,1.0034439563751
2020-09-17,10937.52309804,389.01139338,0.02044838,1.00434115,1.0018780231476
2020-09-18,10935.37684845,382.92673881,0.0210861,1.00094164,0.9995020031929
2020-09-19,11095.16765009,386.04389553,0.02093008,1.00302549,1.0020170211792
2020-09-20,10930.44560638,371.49400928,0.02189144,1.00319643,1.0026539564133
2020-09-21,10455.89320548,341.92570208,0.01891811,0.99828216,1.0032629966736
2020-09-22,10549.94130032,344.39914234,0.01964223,1.00238239,1.0014439821243
2020-09-23,10255.64202257,321.88778727,0.01772076,0.99987717,1.000923037529
2020-09-24,10742.58115012,349.50783185,0.01899505,1.0013389,1.001268029213
2020-09-25,10700.21973452,351.85478913,0.0191355,1.00204298,1.0014679431915
2020-09-26,10761.7508891,355.19369307,0.01894262,1.00535771,1.0018320083618
2020-09-27,10776.14982732,357.25874519,0.01877316,1.00250321,1.0014859437943
2020-09-28,10717.5748225,355.11221557,0.01881878,1.0021257,1.0011210441589
2020-09-29,10844.2002767,359.60513192,0.01968249,1.00335015,1.0008540153503
2020-09-30,10780.09122736,359.56432212,0.02011842,1.00202446,1.001363992691
2020-10-01,10624.19548637,353.0917985,0.01895794,1.00214566,1.0006990432739
2020-10-02,10587.64508596,346.35622963,0.0182571,1.00255749,1.001049041748
2020-10-03,10565.41992322,346.67499473,0.01853433,1.00167964,1.0011080503464
2020-10-04,10681.90023064,352.47675189,0.01858195,1.00111908,1.0013589859009
2020-10-05,10799.97843977,353.91948859,0.01881952,1.00307185,1.0008660554886
2020-10-06,10620.9321688,340.96716236,0.01713628,1.00283387,1.0004479885101
2020-10-07,10685.19447818,341.86859856,0.01690245,1.00175265,1.0007070302963
2020-10-08,10910.63845487,351.19914089,0.01660896,1.00399579,1.0012520551682
2020-10-09,11076.11785776,365.69057286,0.0170886,1.00284117,1.0011800527573
2020-10-10,11304.66936677,370.76714519,0.01722031,1.00262358,1.0008840560913
2020-10-11,11391.33862473,374.81181043,0.01784102,1.00204448,1.0007339715958
2020-10-12,11553.28783972,387.10177393,0.0178619,1.00051504,1.0013020038605
2020-10-13,11443.01385508,381.76592545,0.01769375,1.00115248,1.0011110305786
2020-10-14,11443.12596856,379.92715398,0.01722945,1.0019954,1.0010069608688
2020-10-15,11503.06492192,377.5259001,0.01720787,1.00074536,1.0007959604263
2020-10-16,11336.33658843,366.23942979,0.01625784,1.00151725,1.0010470151901
2020-10-17,11375.92058213,368.91998098,0.01674474,1.00114936,1.000697016716
2020-10-18,11505.13716876,378.11279052,0.01688371,1.00168689,1.0007840394974
2020-10-19,11755.67421375,380.09722821,0.01622189,1.0017118,1.0008529424667
2020-10-20,11922.9002468,369.09014303,0.0155491,1.00078237,1.0009850263596
2020-10-21,12818.75147101,391.67828412,0.01636015,1.00003347,1.0018340349197
2020-10-22,12968.85581419,413.59506838,0.0174034,1.00105539,1.001091003418
2020-10-23,12944.47355281,409.31012702,0.01706262,1.00111703,1.0006569623947
2020-10-24,13126.23715247,412.67002143,0.01767738,1.00206381,1.0009089708328
2020-10-25,13044.75357688,406.65715713,0.01725424,1.00123584,1.0007209777832
2020-10-26,13084.17572079,394.34524269,0.01660135,1.0002244,1.0009579658508
2020-10-27,13662.97376308,403.92402329,0.01578222,1.00119244,1.0002230405807
2020-10-28,13289.03907541,389.12277186,0.01515403,1.00052338,1.0003399848938
2020-10-29,13468.15636764,387.11239761,0.01387061,0.99908763,1.0003490447998
2020-10-30,13585.96160485,383.64643769,0.01394405,1.00070314,1.0009039640427
2020-10-31,13804.61386992,386.70395198,0.01376912,1.00055024,1.0002000331879
2020-11-01,13736.16206408,395.0654745,0.0141116,1.00017556,1.0003789663315
2020-11-02,13588.49984941,384.91026369,0.01372373,1.00006019,1.0005229711533
2020-11-03,13964.70836791,387.19662651,0.01291858,1.00137239,1.0005520582199
2020-11-04,14132.47838863,401.47042031,0.01216656,1.00072677,1.0010789632797
2020-11-05,15552.56082418,416.00915836,0.01339226,0.99887962,1.0004199743271
2020-11-06,15562.6920064,455.21168472,0.01542193,1.00081419,1.000295996666
2020-11-07,14852.34715874,436.22359714,0.01451187,0.99997357,1.0015759468079
2020-11-08,15512.31316761,455.25754712,0.01567786,1.00047367,1.0008460283279
2020-11-09,15341.61086524,445.27078363,0.0155349,1.00085809,1.0006530284882
2020-11-10,15301.26205843,450.59713425,0.01699538,0.99765357,1.0011270046234
2020-11-11,15708.69002892,464.34106597,0.017131,1.00012609,1.0009850263596
2020-11-12,16290.90706884,462.40542226,0.01618581,0.99917055,1.0005090236664
2020-11-13,16337.58692152,476.97566142,0.01683688,0.99913083,1.000344991684
2020-11-14,16104.2418056,462.96928343,0.01646041,1.00055696,1.0002880096436
2020-11-15,15987.46953022,449.49608793,0.01659081,1.00090613,1.0006469488144
2020-11-16,16728.15815792,461.94993306,0.01657496,1.00091452,1.0004119873047
2020-11-17,17683.44339746,482.7754404,0.01832593,1.00077102,1.0008399486542
2020-11-18,17823.71141123,479.68527089,0.01695432,1.0002333,1.0003989934921
2020-11-19,17827.46432928,471.79441757,0.01740704,1.00012393,1.0007810592651
2020-11-20,18642.89599321,510.01859205,0.01745288,1.00037943,1.0004270076752
2020-11-21,18693.93055127,551.5173303,0.0198628,1.00045057,0.99887400865555
2020-11-22,18434.82103157,562.3167976,0.01913112,0.99834655,0.99920302629471
2020-11-23,18368.88946627,607.79645151,0.02089155,0.99994397,1.0000920295715
2020-11-24,19105.94228238,603.21748092,0.02147161,0.99908357,0.99980801343918
2020-11-25,18841.47681499,574.64910776,0.0218343,1.00234001,1.0000530481339
2020-11-26,17114.82815384,518.41406285,0.01765137,1.00086614,1.0020350217819
2020-11-27,17117.1141028,517.21050279,0.01790703,0.99934822,1.0011999607086
2020-11-28,17729.75956353,538.25060288,0.01862132,1.00053332,1.0010010004044
2020-11-29,18175.17761456,574.40426534,0.01857981,1.00050106,1.0008900165558
2020-11-30,19694.59971495,615.61436662,0.02029158,0.99969457,1.0003770589828
2020-12-01,18876.77418855,590.06015208,0.01868606,0.9997337,1.0013229846954
2020-12-02,19218.92090024,598.98979303,0.01923864,1.00068436,1.0006710290909
2020-12-03,19446.2178604,617.28427273,0.02020004,0.99952966,1.0008399486542
2020-12-04,18754.72457863,571.77530926,0.01918132,1.00073549,1.0002369880676
2020-12-05,19150.52314736,596.30853714,0.01937719,1.00016608,1.0005450248718
2020-12-06,19329.34619773,601.50828789,0.01952237,0.99984546,1.0012029409409
2020-12-07,19211.28473162,592.77778138,0.01954834,1.00012158,1.0005710124969
2020-12-08,18354.76261928,555.12294446,0.01762006,1.00046943,0.99970597028732
2020-12-09,18578.06531053,574.22851198,0.01787925,1.00034824,1.0003839731216
2020-12-10,18291.80054111,560.87642092,0.01744095,1.00080318,1.0002529621124
2020-12-11,18083.90950956,545.88829754,0.01784692,0.99976559,1.0004580020905
2020-12-12,18801.89719564,568.69258022,0.01802618,1.00064614,1.0004639625549
2020-12-13,19161.6983811,590.43245724,0.01803275,1.00092412,0.99995201826096
2020-12-14,19263.21036948,586.18381863,0.01866709,1.00059548,0.99993199110031
2020-12-15,19429.97270813,589.59142725,0.01932495,1.00039217,1.0009169578552
2020-12-16,21338.3657544,635.92212297,0.01959709,0.99841579,0.99997901916504
2020-12-17,22794.22034212,644.19412687,0.01896209,0.99943579,0.9998379945755
2020-12-18,23093.75870627,654.51307011,0.02055849,1.00015563,1.0008679628372
2020-12-19,23852.03983958,659.64011441,0.01985277,0.99988397,1.0004990100861
2020-12-20,23551.88412194,640.68960885,0.01965686,1.00004902,0.99964302778244
2020-12-21,22870.92000427,610.94090636,0.01860586,0.99866261,0.99982702732086
2020-12-22,23768.67433005,634.95869289,0.01853691,1.00073476,0.99964100122452
2020-12-23,23328.52733088,587.8397778,0.01623093,1.0014924,0.99942600727081
2020-12-24,23747.59879898,612.33581435,0.0156742,0.99935688,0.99993097782135
2020-12-25,24631.3144021,625.78505232,0.01613222,0.9990623,1.000167965889
2020-12-26,26434.18048557,635.71501402,0.01927547,0.99944159,0.9984809756279
2020-12-27,26373.29555207,686.32656333,0.01838592,1.00033061,0.9988539814949
2020-12-28,27095.73359052,731.3131066,0.01791183,0.99957619,0.99860298633575
2020-12-29,27378.78008341,733.62501445,0.01790409,1.00033831,0.99858999252319
2020-12-30,28801.77959621,752.50285342,0.01859719,0.9996012,1.000275015831
2020-12-31,28994.35490419,738.66321691,0.01856526,0.99988427,1.0005979537964
2021-01-01,29344.67383113,730.43031561,0.01883281,1.00002164,1.0019160509109
2021-01-02,32072.07813348,774.71349543,0.01900715,0.99973442,1.0005999803543
2021-01-03,33048.02778367,987.07367676,0.02105423,1.0027874,1.0005140304565
2021-01-04,32084.60754586,1043.07827997,0.02421162,1.00194136,1.000128030777
2021-01-05,34105.46338287,1104.83220257,0.02342386,1.00021238,1.0022020339966
2021-01-06,36910.1780487,1206.55870577,0.03491917,1.0004526,1.0015280246735
2021-01-07,39505.50589252,1227.64392694,0.03287616,1.0062871,1.0003999471664
2021-01-08,40809.93262904,1221.30403602,0.03165799,1.00064141,1.0000449419022
2021-01-09,40397.52256981,1286.26837182,0.03356937,1.00103905,1.002946972847
2021-01-10,38505.49085365,1266.03430437,0.03044671,1.00157516,1.0002230405807
2021-01-11,35604.81258941,1091.85154833,0.02601964,0.99866957,1.0005869865417
2021-01-12,34004.99618053,1045.94859801,0.02611522,1.00334569,1.0004140138626
2021-01-13,37331.11778706,1128.79521951,0.03005558,0.99951524,1.0000170469284
2021-01-14,39139.86810744,1217.5813646,0.03270911,1.00031826,0.99896401166916
2021-01-15,36705.8142679,1167.52344123,0.03390129,0.99988166,0.99984502792358
2021-01-16,36213.18742252,1234.29179455,0.03288542,0.999642,1.0001950263977
2021-01-17,35842.13951074,1234.16791591,0.03390941,1.00019338,1.0004140138626
2021-01-18,36696.45170099,1258.04152899,0.0358368,0.99952605,1.0008039474487
2021-01-19,36184.92519735,1383.95012181,0.03275429,0.99939637,1.0004359483719
2021-01-20,35610.00444805,1382.88227317,0.03448149,0.99899196,1.0006860494614
2021-01-21,30937.52147295,1128.15949047,0.02873736,1.00171957,0.99969601631165
2021-01-22,32931.69189475,1236.19329994,0.03129366,0.9998524,1.0013500452042
2021-01-23,32037.25515375,1229.20052732,0.0339174,0.99965413,1.0005550384521
2021-01-24,32253.5995289,1389.29554553,0.03315089,0.99716823,1.0014170408249
2021-01-25,32359.85653903,1323.36681779,0.03309103,0.99957567,0.99997097253799
2021-01-26,32558.9917254,1352.32716228,0.04315404,0.99838591,1.0010809898376
2021-01-27,30346.26920792,1248.79095147,0.04187212,0.99948659,1.0017640590668
2021-01-28,33165.47521929,1327.64005433,0.03879496,0.99722669,1.0015430450439
2021-01-29,34163.05404977,1381.99466272,0.04032932,0.99874007,1.0004860162735
2021-01-30,34205.18316725,1373.8548898,0.03978889,0.99750853,1.0012429952621
2021-01-31,33053.67800525,1312.48491282,0.0382884,0.99638485,1.0008080005646
2021-02-01,33400.92857934,1369.10899892,0.04087365,0.99700287,1.0006450414658
2021-02-02,35410.0540497,1511.25264371,0.04097222,0.99742835,1.0014270544052
2021-02-03,37337.38930597,1654.50568172,0.04393934,0.99692586,1.0010130405426
2021-02-04,36856.18935499,1591.23027903,0.0474636,0.99721619,1.0008039474487
2021-02-05,37940.22787095,1713.50018504,0.05458606,0.99537417,1.0001310110092
2021-02-06,39150.61851601,1674.54799015,0.05201846,0.99729863,1.0011290311813
2021-02-07,38802.5138748,1607.773129,0.06640755,0.9964647,1.0012110471725
2021-02-08,46047.93029632,1741.1981879,0.07052248,0.99845267,1.0010440349579
2021-02-09,46398.46010116,1764.75653212,0.09819146,0.99769306,1.0012320280075
2021-02-10,44839.0190316,1740.64900261,0.1162506,0.99792618,1.0007220506668
2021-02-11,47693.31708008,1777.7511876,0.12293419,0.99770351,1.0003670454025
2021-02-12,47413.46305584,1838.06011065,0.12127268,0.99559444,1.0016920566559
2021-02-13,46938.5678723,1807.63977774,0.11118437,0.99509756,1.0008280277252
2021-02-14,48633.12343766,1803.94500243,0.10068564,0.99706733,1.000746011734
2021-02-15,47940.25726122,1775.74966486,0.10634941,0.99880194,1.0002499818802
2021-02-16,49200.63908083,1781.89056832,0.10880404,0.99974015,1.000403046608
2021-02-17,52092.40863365,1841.91969187,0.11215461,0.99854114,1.0003700256348
2021-02-18,51656.55821717,1935.97592945,0.12256876,0.99849281,1.000018954277
2021-02-19,55870.54057634,1962.07702636,0.15548917,1.00082872,1.0002009868622
2021-02-20,56091.95077111,1917.80770893,0.14576094,1.00041417,1.000067949295
2021-02-21,57487.96226196,1936.12385629,0.16170105,0.9988433,1.0003319978714
2021-02-22,54228.61370044,1780.88718015,0.15176666,0.99907453,1.0001109838486
2021-02-23,48563.89319573,1556.80262172,0.1366433,0.99979931,1.0000319480896
2021-02-24,49682.32617189,1622.13681717,0.15935856,1.00078606,1.0007569789886
2021-02-25,47309.3390477,1479.22043463,0.17736503,1.00051245,1.0001490116119
2021-02-26,45724.64474738,1441.84946488,0.18921947,0.99960235,0.99999397993088
2021-02-27,46273.02190044,1464.56162277,0.19877246,0.99876324,1.0011780261993
2021-02-28,45068.04510513,1413.91906153,0.22549858,0.99952777,1.0021150112152
2021-03-01,49642.50366952,1568.30618382,0.24811047,0.99853175,1.0004090070724
2021-03-02,48336.15607932,1491.81534462,0.22925051,0.99947822,1.0010219812393
2021-03-03,50609.39354894,1578.00333142,0.22480581,0.99900235,1.0004169940948
2021-03-04,48572.35461646,1541.24136772,0.20036389,1.00002926,1.0000740289688
2021-03-05,48933.56397151,1532.04439496,0.21503781,1.00000737,1.0008189678192
2021-03-06,48858.55205825,1655.35741179,0.21250101,0.99764791,1.0001900196075
2021-03-07,51271.66950072,1724.85581524,0.21187467,0.99782534,1.0003180503845
2021-03-08,52152.60224972,1830.47188743,0.21665889,0.99713051,1.0004320144653
2021-03-09,54699.0227565,1862.45057227,0.29677283,0.99881886,1.0006680488586
2021-03-10,56056.46592531,1801.6120289,0.28778041,1.00001775,1.0005259513855
2021-03-11,57731.90342103,1822.59443341,0.40373473,0.99922397,1.0005830526352
2021-03-12,57357.74026779,1769.65622954,0.41473777,0.99997818,1.000342965126
2021-03-13,61239.66635779,1924.53218591,0.42425383,0.99860052,0.99984502792358
2021-03-14,59514.20595254,1864.96322652,0.38438569,0.9955427,0.99979102611542
2021-03-15,55811.42921988,1788.71132619,0.39139373,1.00015461,1.0003739595413
2021-03-16,56507.15737731,1796.47323312,0.37158213,0.99966126,1.000058054924
2021-03-17,58731.12810412,1818.03154051,0.40342278,0.99944068,0.99908298254013
2021-03-18,57759.67121806,1778.78071859,0.39046012,1.00017891,1.0009249448776
2021-03-19,58236.93917733,1811.66507419,0.40756988,0.99984448,1.002632021904
2021-03-20,58310.04531484,1811.19841069,0.38254331,0.99851701,1.0022300481796
2021-03-21,57403.97949663,1783.21771363,0.37941103,0.9982148,1.0012799501419
2021-03-22,54516.80801467,1688.90581495,0.34850896,1.00014282,1.0018110275269
2021-03-23,54738.17180264,1676.26538492,0.3318092,0.99935591,1.0011949539185
2021-03-24,52792.64294366,1589.32089318,0.32543279,1.00013899,1.0013010501862
2021-03-25,51542.75759554,1587.23804635,0.3013636,0.99963563,1.0010160207748
2021-03-26,54934.39497161,1697.79776149,0.33620536,0.99742131,1.0012220144272
2021-03-27,55950.84593354,1713.87374621,0.33335865,0.99835667,1.0006010532379
2021-03-28,55740.7517523,1683.85396055,0.34352184,0.99982772,1.0006070137024
2021-03-29,57707.8067564,1820.19188622,0.38383586,1.00069777,0.99975901842117
2021-03-30,58796.61033085,1841.27488537,0.37030662,0.99991368,1.0008959770203
2021-03-31,58776.75708308,1910.17982167,0.35888652,0.99851066,1.0000200271606
2021-04-01,58794.30628735,1967.91905544,0.36408346,0.99863016,1.0004639625549
2021-04-02,59035.72783202,2130.89498427,0.38337415,0.99904817,1.0005760192871
2021-04-03,57165.97146184,2012.61541196,0.35290845,0.99831086,1.0030850172043
2021-04-04,58159.06136439,2070.35896037,0.3605006,0.99678508,1.0034019947052
2021-04-05,60557.41667825,2130.31832766,0.37563694,1.01442667,1.000254034996
2021-04-06,59852.59181622,2150.02477686,0.38239845,1.01427542,1.0016800165176
2021-04-07,56126.87261319,1973.22914261,0.34070756,0.99935082,1.0018550157547
2021-04-08,58068.48483979,2080.91856269,0.35556099,1.00062425,1.0001670122147
2021-04-09,58201.91217718,2070.88175647,0.36681573,1.00134765,1.0010980367661
2021-04-10,59828.45657879,2139.855712,0.35895571,1.0016338,1.0004689693451
2021-04-11,60056.72572604,2151.8406166,0.3689679,1.00234924,1.0021770000458
2021-04-12,59978.88776531,2144.61291756,0.35857306,1.00107373,0.99993699789047
2021-04-13,63608.17519132,2303.95530388,0.42061237,1.00078561,0.9992750287056
